,0,1,2,3,4,5,6,7,8,9
49,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0
50,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0
51,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0
52,1.0,3.0,-0.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0
53,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
54,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.0
55,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
56,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
57,2.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0
58,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0
59,3.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
60,1.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0
61,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
62,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0
63,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
64,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0
65,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0
66,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
67,0.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0
68,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0
69,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,-0.0,1.0
70,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0
71,2.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0
72,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
73,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
74,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0
75,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
76,0.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0
77,2.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,0.0,1.0
78,1.0,3.0,0.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0
79,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0
80,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0
81,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0
82,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
83,1.0,2.0,2.0,3.0,2.0,-0.0,1.0,1.0,2.0,1.0
84,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
85,2.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0
86,0.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
87,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
88,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0
89,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0
90,1.0,1.0,1.0,-0.0,0.0,1.0,1.0,2.0,2.0,1.0
91,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
92,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
93,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
94,0.0,1.0,1.0,-0.0,1.0,2.0,2.0,2.0,1.0,2.0
95,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0
96,0.0,3.0,-0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
97,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
98,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0
99,3.0,3.0,1.0,1.0,1.0,-0.0,0.0,3.0,2.0,2.0
100,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0
101,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
102,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
103,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
104,2.0,2.0,-0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0
105,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
106,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0
107,2.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0
108,1.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0
109,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0
110,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
111,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0
112,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0
113,1.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0
114,2.0,3.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,2.0
115,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0
116,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
117,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0
118,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
119,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0
120,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0
121,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0
122,0.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0
123,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
124,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0
125,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
126,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
127,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0
128,1.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,2.0
129,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,-0.0,1.0
130,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
131,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
132,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,-0.0
133,2.0,4.0,1.0,1.0,1.0,1.0,-0.0,4.0,1.0,1.0
134,1.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0
135,1.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0
136,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0
137,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
138,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,-0.0,2.0
139,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0
140,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0
141,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
142,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
143,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
144,1.0,1.0,1.0,-0.0,2.0,1.0,1.0,3.0,1.0,1.0
145,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0
146,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
147,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0
148,1.0,4.0,-0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0
149,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0
150,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0
151,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
152,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0
153,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
154,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0
155,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
156,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
157,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0
158,2.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0
159,1.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0
160,2.0,3.0,2.0,1.0,2.0,1.0,-0.0,2.0,1.0,0.0
161,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0
162,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
163,2.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0
164,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0
165,3.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0
166,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0
167,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0
168,1.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0
169,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
170,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0
171,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
172,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
173,0.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0
174,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
175,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0
176,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0
177,0.0,3.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
178,0.0,3.0,2.0,-0.0,2.0,2.0,2.0,2.0,1.0,2.0
179,0.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
180,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0
181,0.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,-0.0
182,2.0,4.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0
183,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
184,2.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0,3.0
185,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
186,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0
187,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0
188,2.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,-0.0
189,2.0,4.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0
190,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
191,1.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0
192,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0
193,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
194,2.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
195,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0
196,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
197,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0
198,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
199,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
