,0,1,2,3,4,5,6,7,8,9
62,3.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0
63,2.0,5.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0
64,2.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0
65,2.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0
66,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
67,1.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0
68,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0
69,2.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0
70,1.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0
71,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0
72,1.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0
73,3.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0
74,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0
75,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0
76,1.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0
77,2.0,5.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0
78,2.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0
79,3.0,3.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0
80,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0
81,2.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0
82,3.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
83,1.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0
84,2.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0
85,2.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0
86,0.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0
87,3.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0
88,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0
89,1.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0
90,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
91,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
92,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0
93,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
94,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0
95,2.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0
96,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0
97,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
98,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0
99,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0
100,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0
101,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
102,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,2.0
103,4.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0
104,2.0,3.0,-0.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0
105,2.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
106,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
107,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
108,1.0,4.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0
109,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0
110,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0
111,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
112,2.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0
113,1.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0
114,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0
115,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
116,3.0,4.0,3.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0
117,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0
118,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0
119,3.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0
120,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0
121,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,-0.0
122,0.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0
123,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
124,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0
125,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
126,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0
127,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0
128,1.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0
129,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,-0.0,1.0
130,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0
131,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0
132,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0
133,2.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0
134,2.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0
135,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0
136,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0
137,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0
138,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,3.0
139,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0
140,2.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0
141,2.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0
142,2.0,4.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
143,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
144,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0
145,-0.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0
146,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0
147,2.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0
148,2.0,5.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0
149,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
150,2.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0
151,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0
152,2.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0
153,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
154,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0
155,3.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0
156,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
157,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0
158,2.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0
159,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0
160,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
161,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0
162,2.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0
163,2.0,5.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0
164,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0
165,3.0,3.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0
166,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0
167,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0
168,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0
169,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0
170,3.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0
171,3.0,4.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0
172,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
173,2.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,1.0
174,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0
175,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
176,2.0,4.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0
177,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
178,1.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0
179,1.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0
180,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
181,1.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0
182,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0
183,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
184,2.0,3.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0
185,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
186,2.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0
187,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0
188,1.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0
189,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0
190,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
191,1.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0
192,1.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,3.0
193,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0
194,3.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0
195,2.0,3.0,2.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0
196,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0
197,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0
198,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0
199,2.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0
